Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# S,→,↓,P,→,→,→,↓,O,O
# O,#,→,→,↑,O,D,↓,O,O
# O,#,O,#,O,D,↓,←,#,O
# O,D,O,D,↓,←,←,P,→,E
# O,↓,←,←,←,P,O,O,↑,O
# O,↓,P,O,O,O,P,→,↑,O
# O,→,→,→,→,→,→,↑,D,O
# O,O,O,O,O,O,O,O,O,O

38,10,1,0,0,0,17,4.063,0.603395
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,O,→,→,→,→,↓,D,O
# O,→,→,↑,P,#,O,→,↓,O
# O,↑,←,←,←,O,D,O,↓,O
# O,D,O,O,↑,←,←,#,→,E
# O,#,O,D,O,P,↑,←,O,O
# O,O,D,→,→,↓,P,↑,O,O
# O,→,→,↑,P,→,→,↑,O,O
# S,↑,P,#,O,D,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

39,10,1,1,0,0,31.5,4.167,0.5855379
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,P,O,O,O,→,→,↓,O
# S,→,→,↓,P,→,↑,P,↓,O
# O,#,P,↓,→,↑,D,↓,←,O
# O,D,↓,←,↑,O,O,↓,#,O
# O,↓,←,D,↑,O,#,↓,→,E
# O,↓,D,O,↑,D,O,→,↑,O
# O,→,↓,P,↑,←,#,D,O,O
# O,#,→,→,→,↑,P,O,O,O
# O,O,O,O,O,O,O,O,O,O

40,10,1,1,0,0,15,4.072,0.5946502
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,D,O,O,D,O,O
# O,→,→,→,→,→,→,→,↓,O
# O,↑,D,#,O,O,P,#,↓,O
# O,↑,←,O,#,O,#,↓,←,O
# O,P,↑,P,O,↓,←,←,P,O
# O,O,↑,←,O,→,↓,D,O,O
# S,↓,P,↑,O,P,→,→,→,E
# O,→,→,↑,D,O,D,O,O,O
# O,O,O,O,O,O,O,O,O,O

41,10,1,2,0,0,28.5,4.027,0.5866013
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,O,O,O,P,O,O
# O,O,O,P,O,#,D,→,↓,O
# O,→,→,→,↓,#,O,↑,→,E
# O,↑,D,O,→,↓,P,↑,#,O
# O,↑,←,←,D,→,↓,↑,←,O
# S,↓,D,↑,←,D,↓,D,↑,O
# O,→,↓,P,↑,O,→,→,↑,O
# O,P,→,→,↑,O,O,P,O,O
# O,O,O,O,O,O,O,O,O,O

42,10,1,1,0,0,17,4.012,0.654321
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,D,#,#,O,O,→,→,E
# O,→,↓,P,O,O,O,↑,D,O
# O,D,→,→,→,↓,O,↑,←,O
# O,↓,←,←,P,↓,O,P,↑,O
# O,↓,D,↑,←,←,P,→,↑,O
# O,↓,→,↓,P,→,→,↑,#,O
# O,→,↑,→,→,↑,D,O,O,O
# O,P,O,D,O,#,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

43,10,1,1,0,0,29,4.433,0.614379
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,↓,D,O,D,O,O,O
# O,↑,P,→,↓,P,→,↓,P,O
