Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,→,→,→,→,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

43,4,1,4,0,0,20,0.279,0.8650793
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,D,O,#,#,#,O,O
# S,→,↓,→,↓,O,O,#,#,O
# O,O,→,↑,↓,O,O,O,#,O
# O,#,P,↓,←,O,#,#,O,O
# O,↓,←,←,P,O,O,O,O,O
# O,↓,D,#,O,O,#,#,O,O
# O,→,→,→,→,→,→,→,↓,O
# O,#,#,#,P,O,D,O,→,E
# O,O,O,O,O,O,O,O,O,O

44,5,1,2,0,0,26,0.254,0.7589125
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,O,O,O,O,#,O
# O,O,O,O,O,#,#,D,#,O
# O,#,#,O,O,O,→,→,↓,O
# O,O,#,P,O,P,↑,←,↓,O
# O,O,#,→,→,→,→,↑,↓,O
# O,#,O,↑,←,O,O,D,↓,O
# S,→,↓,P,↑,O,#,O,→,E
# O,D,→,→,↑,#,#,#,#,O
# O,O,O,O,O,O,O,O,O,O

45,5,1,2,0,0,31,0.255,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,#,O,P,O,O,O
# O,P,#,O,#,#,→,↓,#,O
# O,→,↓,#,O,#,↑,↓,→,E
# O,↑,↓,#,P,O,↑,↓,↑,O
# O,↑,↓,→,→,→,↑,↓,↑,O
# S,↑,↓,↑,D,O,O,→,↑,O
# O,D,→,↑,#,O,O,D,O,O
# O,O,O,O,O,#,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

46,4,1,4,0,0,29,0.246,0.8650793
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,P,#,#,O,O,O
# O,#,#,O,→,→,→,↓,#,O
# O,O,O,#,↑,O,O,↓,O,O
# O,#,O,#,↑,O,O,↓,→,E
# S,→,↓,P,↑,←,O,↓,↑,O
# O,D,→,→,→,↑,D,↓,↑,O
# O,O,P,O,O,D,↓,←,↑,O
# O,O,O,#,#,#,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

47,3,1,4,0,0,26,0.165,0.7789853
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,O,O,O,O,#,O
# O,#,O,#,O,O,O,D,#,O
# O,O,O,#,#,O,#,→,↓,O
# O,O,O,P,O,P,→,↑,↓,O
# O,→,→,→,→,→,↑,#,↓,O
# O,↑,D,O,O,#,D,O,↓,O
# O,↑,←,←,#,#,O,O,↓,O
# S,→,→,↑,P,#,#,#,→,E
# O,O,O,O,O,O,O,O,O,O

48,4,1,1,0,0,19,0.279,0.8888889
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,O,D,O,#,#,#,O,O
# O,→,→,→,→,↓,P,O,O,O
# O,↑,#,#,O,↓,O,O,#,O
# O,↑,O,O,#,↓,#,O,→,E
# O,↑,O,O,O,→,→,→,↑,O
# O,↑,#,#,#,D,O,O,O,O
# S,↑,O,#,#,#,#,O,O,O
# O,#,O,O,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

49,4,1,2,0,0,28,0.258,0.8650793
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,#,O,O,O,O,O
# O,O,O,O,#,O,#,O,D,O
# O,O,→,→,→,→,→,→,↓,O
# O,D,↑,←,O,#,P,O,↓,O
# O,#,P,↑,#,#,#,O,↓,O
# S,→,↓,↑,←,#,#,O,↓,O
# O,#,→,→,↑,P,O,O,↓,O
# O,O,D,O,#,#,#,O,→,E
# O,O,O,O,O,O,O,O,O,O

50,5,1,1,0,0,20,0.245,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,D,#,O,#,#,O
# O,O,D,#,→,→,→,→,↓,O
# O,P,→,→,↑,#,O,#,↓,O
# O,O,↑,←,←,O,#,O,↓,O
# O,P,#,P,↑,O,#,O,↓,O
# S,→,↓,→,↑,#,O,O,→,E
# O,#,→,↑,O,#,O,#,#,O
# O,O,D,O,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

51,4,1,4,0,0,29,0.266,0.8650793
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,→,↓,O,O,O
# O,#,P,↓,←,←,←,O,O,O
# O,P,↓,←,O,O,D,#,O,O
# O,O,→,→,→,→,↓,#,#,O
# O,O,#,O,O,O,↓,O,#,O
# O,#,O,#,↓,←,←,#,#,O
# O,#,O,O,→,↓,D,O,D,O
# O,O,#,#,P,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

52,5,1,2,0,0,24,0.247,0.7547846
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,#,O,#,O,O,O
# O,O,#,#,P,O,O,O,#,O
# O,O,P,#,→,→,→,↓,O,O
# S,→,↓,D,↑,O,O,↓,→,E
# O,↓,←,O,↑,#,O,↓,↑,O
# O,↓,P,#,↑,#,O,→,↑,O
# O,→,→,→,↑,#,O,D,O,O
# O,D,O,#,#,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

53,6,1,1,0,0,27,0.534,0.7387444
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,O,O,O,O,#,#,O
# O,O,→,→,↓,D,O,O,O,O
# O,#,↑,O,→,→,→,↓,#,O
# O,#,↑,#,P,O,#,↓,O,O
# O,#,↑,←,O,O,D,↓,→,E
# S,→,↓,↑,#,O,↓,←,↑,O
# O,O,→,↑,#,#,↓,P,↑,O
# O,O,P,O,#,#,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

54,7,1,1,0,0,27,0.505,0.8450292
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,P,#,#,O,#,O,O
# O,↓,←,O,#,#,O,#,→,E
# O,→,→,↓,O,D,#,O,↑,O
# O,D,O,→,→,↓,P,O,↑,O
# O,#,O,P,↓,←,#,→,↑,O
# O,#,↓,←,←,D,O,↑,D,O
# O,#,↓,P,O,O,O,↑,←,O
# O,#,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

55,6,1,4,0,0,36,0.533,0.7863634
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,↓,D,#,O
