Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,#,O,#,#,D,O,→,→,E
# O,O,O,O,O,→,→,↑,P,O
# O,O,O,O,O,↑,←,←,←,O
# O,#,O,O,#,O,→,→,↑,O
# O,O,O,O,#,D,↑,←,←,O
# S,→,→,→,→,→,→,↓,↑,O
# O,O,#,O,O,#,O,→,↑,O
# O,#,#,O,#,#,#,P,O,O
# O,O,O,O,O,O,O,O,O,O

43,5,1,2,0,0,70,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,O,O,O,#,O
# O,D,#,#,→,→,→,→,↓,O
# O,→,→,→,↑,P,#,O,→,E
# O,↑,←,←,←,←,O,#,O,O
# O,#,O,#,D,↑,O,O,O,O
# S,→,→,→,→,↑,#,O,O,O
# O,#,P,#,O,O,O,O,O,O
# O,O,O,#,O,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

44,5,7,79,2,6,770,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,#,O,O,#,O,#,O,O
# O,→,↓,P,#,O,O,#,O,O
# O,↑,↓,→,→,→,→,→,↓,O
# O,↑,↓,↑,#,O,O,D,↓,O
# O,↑,↓,↑,O,#,#,#,↓,O
# O,↑,↓,↑,O,O,O,O,↓,O
# O,↑,→,↑,#,O,O,#,↓,O
# S,↑,D,O,#,O,O,#,→,E
# O,O,O,O,O,O,O,O,O,O

45,5,1,1,0,0,50,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,O,O,O,→,→,E
# O,O,→,→,→,→,→,↑,D,O
# O,#,↑,P,O,O,#,P,#,O
# O,D,↑,←,O,#,O,#,O,O
# O,O,#,↑,O,O,O,O,O,O
# O,#,O,↑,O,#,O,#,O,O
# O,O,P,↑,←,#,O,O,O,O
# S,→,→,→,↑,D,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

46,5,1,0,0,0,48,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,#,O,O,O,O
# O,O,O,O,O,O,#,O,#,O
# O,O,O,#,#,#,D,#,#,O
# S,→,→,→,→,→,↓,P,O,O
# O,#,O,#,P,O,→,↓,D,O
# O,D,↓,←,←,←,←,←,→,E
# O,#,↓,P,O,O,O,O,↑,O
# O,O,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

47,5,2,23,0,1,226,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,O,P,O,O,→,E
# O,P,#,O,O,→,↓,O,↑,O
# O,→,→,→,↓,↑,↓,O,↑,O
# O,↑,#,O,→,↑,↓,O,↑,O
# O,↑,#,O,D,↓,←,#,↑,O
# O,↑,O,O,O,→,→,→,↑,O
# O,↑,O,#,#,D,#,O,O,O
# S,↑,O,#,#,#,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

48,5,10,60,8,9,608,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,P,#,O,O,O,O
# O,O,#,D,→,→,→,→,↓,O
# O,#,O,O,↑,#,O,O,↓,O
# O,#,O,O,↑,O,O,O,↓,O
# O,O,O,#,↑,O,#,#,↓,O
# O,O,O,#,↑,←,O,O,→,E
# S,→,→,↓,D,↑,O,O,O,O
# O,#,O,→,→,↑,P,O,O,O
# O,O,O,O,O,O,O,O,O,O

49,5,1,3,0,0,142,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,→,→,↓,O
# O,O,↑,P,O,O,#,#,↓,O
# O,D,↑,←,#,O,#,#,→,E
# O,#,O,↑,←,←,←,←,#,O
# O,P,#,O,O,#,D,↑,←,O
# O,→,↓,D,→,→,↓,P,↑,O
# O,↑,→,→,↑,D,→,→,↑,O
# S,↑,O,#,O,#,P,#,O,O
# O,O,O,O,O,O,O,O,O,O

50,5,1,10,0,0,94,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,O,O,O,#,O,O
# O,O,#,#,O,O,#,O,#,O
# O,#,O,O,O,O,O,O,O,O
# S,→,↓,P,→,↓,#,O,O,O
# O,P,→,↓,↑,↓,#,O,O,O
# O,#,O,↓,↑,→,→,→,↓,O
# O,O,O,→,↑,D,O,O,→,E
# O,O,O,D,#,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

51,5,1,2,0,0,98,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,O,O,O,O,O,#,O
# O,O,↓,#,O,O,O,O,O,O
# O,O,↓,O,#,O,→,→,↓,O
# O,#,↓,#,O,#,↑,D,→,E
# O,O,↓,#,D,O,↑,←,←,O
# O,#,↓,#,→,→,→,→,↑,O
# O,O,→,→,↑,O,O,#,P,O
# O,O,P,O,O,#,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

52,5,3,24,1,2,186,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,O,O,D,O,#,O,#,O
# O,↓,O,#,→,→,→,→,↓,O
# O,↓,O,O,↑,O,#,O,→,E
# O,↓,O,O,↑,←,←,P,O,O
# O,↓,O,#,O,D,↑,←,#,O
# O,→,→,→,→,→,→,↑,D,O
# O,P,#,O,O,P,#,O,#,O
# O,O,#,#,O,O,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

53,5,2,13,0,1,182,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,O,O,O,D,O,O
# O,#,#,O,#,O,#,→,↓,O
# S,↓,D,O,O,#,#,↑,↓,O
# O,↓,→,↓,O,O,O,↑,↓,O
# O,↓,↑,↓,O,O,O,↑,↓,O
# O,→,↑,→,→,→,→,↑,→,E
# O,P,#,P,O,O,#,O,O,O
# O,O,O,#,O,#,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

54,5,2,26,0,1,158,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,O,O,O,O,O
# O,O,O,O,O,O,O,#,#,O
# O,O,O,#,O,O,D,O,O,O
# S,↓,O,O,#,#,→,→,→,E
# O,↓,O,#,#,O,↑,O,#,O
# O,↓,O,O,O,O,↑,O,O,O
# O,→,→,→,→,→,↑,P,O,O
# O,P,O,#,D,#,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

55,5,1,0,0,0,60,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,↓,O,O,O,O,O
# O,#,↓,←,←,P,#,O,O,O
# O,#,→,↓,P,→,↓,#,→,E
# O,#,D,→,→,↑,↓,#,↑,O
# O,O,#,↓,←,←,←,O,↑,O
# O,O,#,→,→,→,→,→,↑,O
# O,#,O,D,#,O,O,O,O,O
# O,O,O,#,O,O,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

56,5,2,10,0,1,244,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,→,→,↓,O
# O,#,↑,D,O,#,O,O,↓,O
# O,O,↑,←,←,←,←,#,→,E
# S,↓,P,#,#,P,↑,←,P,O
# O,→,↓,P,#,→,↓,↑,←,O
# O,D,→,↓,O,↑,→,→,↑,O
# O,#,O,→,→,↑,D,O,#,O
