Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,#,→,→,→,→,↓,P,O,O
# O,#,O,#,D,↓,←,#,#,O
# O,#,O,#,O,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

55,6,1,2,0,0,30,0.492,0.7863634
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,→,→,→,→,↓,#,O,O
# O,→,↑,P,#,D,↓,O,O,O
# S,↑,P,↓,←,←,←,O,#,O
# O,#,#,↓,P,#,O,#,O,O
# O,O,O,→,→,→,↓,D,#,O
# O,O,P,↓,←,←,←,#,→,E
# O,O,O,→,→,→,↓,D,↑,O
# O,O,#,#,#,O,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

56,6,1,0,0,0,31,0.53,0.7435063
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,O,D,#,O,O,P,O
# O,O,→,→,→,→,→,→,↓,O
# S,↓,↑,O,P,↓,←,←,←,O
# O,→,↑,O,#,→,→,↓,O,O
# O,P,#,O,#,D,↓,←,#,O
# O,O,#,↓,←,←,←,P,→,E
# O,#,O,→,→,→,→,→,↑,O
# O,#,O,D,#,O,#,#,#,O
# O,O,O,O,O,O,O,O,O,O

57,6,1,2,0,0,38,0.561,0.7863634
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,→,↓,#,O,O
# O,D,#,O,#,P,↓,O,O,O
# O,↓,←,←,←,←,←,O,#,O
# O,→,→,↓,P,O,#,#,D,O
# O,O,P,↓,→,→,→,→,↓,O
# O,D,↓,←,↑,O,O,O,→,E
# O,#,↓,P,↑,#,O,#,O,O
# O,O,→,→,↑,D,#,#,#,O
# O,O,O,O,O,O,O,O,O,O

58,6,1,3,0,0,48,0.535,0.7863634
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,#,P,→,→,→,↓,#,O
# O,→,→,↓,↑,O,D,→,↓,O
# O,↑,O,→,↑,O,O,P,↓,O
# O,↑,#,D,↓,←,←,←,←,O
# S,↑,#,#,↓,O,O,O,D,O
# O,O,O,↓,←,D,#,#,#,O
# O,O,O,↓,P,#,O,#,#,O
# O,#,O,→,→,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

59,6,1,0,0,0,32,0.509,0.7863634
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,P,#,#,#,O,O
# O,D,→,→,→,→,→,→,↓,O
# O,→,↑,P,O,O,#,D,↓,O
# O,↑,←,←,#,↓,←,←,←,O
# O,O,→,↑,#,↓,P,O,→,E
# O,O,↑,P,#,→,→,→,↑,O
# O,O,↑,←,D,#,D,#,#,O
# S,→,→,↑,O,#,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

60,5,1,5,0,0,60,0.25,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,→,→,→,→,↓,D,#,O
# O,P,↑,←,←,D,↓,O,→,E
# O,O,O,D,↑,←,↓,O,↑,O
# O,O,#,→,↓,↑,↓,O,↑,O
# O,#,#,↑,→,↑,↓,→,↑,O
# O,→,→,↑,P,#,→,↑,D,O
# S,↑,P,O,#,#,P,#,#,O
# O,#,O,O,#,O,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

61,5,1,2,0,0,43,0.203,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,#,O,O,O,O,O
# O,P,#,O,O,P,→,→,↓,O
# S,→,→,→,→,→,↑,D,↓,O
# O,O,P,#,#,↓,←,←,←,O
# O,O,↓,←,←,←,O,#,O,O
# O,O,→,↓,#,D,#,#,#,O
# O,O,O,→,→,→,→,→,↓,O
# O,#,O,D,O,O,#,#,→,E
# O,O,O,O,O,O,O,O,O,O

62,6,1,2,0,0,29,0.469,0.7435063
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,#,#,O,#,O,#,O,O
# O,→,↓,P,O,#,O,O,→,E
# O,↑,→,→,→,→,↓,O,↑,O
# O,↑,O,#,O,D,↓,O,↑,O
# S,↑,P,↓,←,←,←,O,↑,O
# O,O,#,↓,#,O,O,D,↑,O
# O,#,#,→,→,→,→,→,↑,O
# O,O,#,P,O,#,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

63,6,1,2,0,0,36,0.474,0.7453378
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,P,#,O,D,#,O
# S,→,→,→,↓,D,O,→,↓,O
# O,O,O,#,→,↓,P,↑,↓,O
# O,O,D,O,#,→,→,↑,↓,O
# O,O,↓,←,←,D,O,P,↓,O
# O,#,↓,P,↑,←,←,←,←,O
# O,#,→,→,→,→,→,→,→,E
# O,O,O,#,O,#,#,O,#,O
# O,O,O,O,O,O,O,O,O,O

64,6,1,2,0,0,44,0.51,0.7453378
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,→,→,→,↓,#,D,O,O
# O,#,↑,D,O,→,→,↓,O,O
# O,D,↑,←,←,P,↓,←,#,O
# O,→,→,→,↑,↓,←,#,O,O
# O,↑,←,#,P,↓,P,O,#,O
# O,P,↑,#,O,→,→,→,↓,O
# S,→,↑,#,O,D,#,O,↓,O
# O,#,O,O,O,#,O,#,→,E
# O,O,O,O,O,O,O,O,O,O

65,6,1,0,0,0,34,0.478,0.7589125
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,→,→,→,→,↓,O
# O,→,→,→,↑,D,#,P,↓,O
# S,↑,P,O,D,↓,←,←,←,O
# O,P,↓,←,←,←,D,O,#,O
# O,#,→,→,→,→,↓,O,O,O
# O,#,#,#,#,↓,←,#,→,E
# O,O,O,#,O,→,→,→,↑,O
# O,O,O,O,#,P,#,D,#,O
# O,O,O,O,O,O,O,O,O,O

66,6,1,0,0,0,41,0.504,0.7589125
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,O,O,#,O,→,→,E
# S,↓,#,#,D,#,→,↑,D,O
# O,↓,O,#,→,→,↑,P,O,O
# O,→,↓,#,↑,O,O,#,O,O
# O,P,↓,P,↑,←,←,←,←,O
# O,O,→,→,→,→,↓,D,↑,O
# O,O,D,#,P,↓,←,#,↑,O
# O,O,#,O,O,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

67,6,1,0,0,0,41,0.514,0.7377148
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,#,O,O,#,O,#,O
# O,D,→,→,→,↓,P,O,D,O
# O,→,↑,P,O,→,→,→,↓,O
# O,↑,←,←,#,O,#,O,↓,O
# O,#,O,↑,D,#,P,#,→,E
# O,#,O,↑,←,←,←,←,O,O
# O,#,#,→,→,↓,P,↑,O,O
# S,→,→,↑,D,→,→,↑,O,O
# O,O,O,O,O,O,O,O,O,O

68,6,1,0,0,0,39,0.478,0.7341896
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,→,→,→,↓,O
# O,↑,←,←,←,←,←,←,→,E
# O,D,O,#,P,O,P,↑,O,O
# O,O,#,O,#,#,→,↑,D,O
# O,#,O,#,O,O,↑,←,O,O
# O,#,→,→,→,→,↓,↑,#,O
# S,→,↑,P,#,D,→,↑,O,O
# O,O,D,O,#,O,P,#,#,O
# O,O,O,O,O,O,O,O,O,O

69,6,1,2,0,0,44,0.479,0.7435063
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,P,#,D,→,E
# O,#,#,O,#,→,→,↓,↑,O
# O,O,D,O,#,↑,↓,←,↑,O
# S,↓,→,→,→,↑,↓,O,↑,O
# O,→,↑,P,O,D,↓,#,↑,O
# O,P,O,↓,←,←,←,#,↑,O
# O,O,O,→,→,→,→,→,↑,O
# O,#,#,P,#,#,O,#,D,O
# O,O,O,O,O,O,O,O,O,O

70,5,1,101,0,0,143,0.234,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,D,#,O,O,O,#,O
# O,O,→,↓,P,#,O,P,O,O
# O,#,#,→,→,→,→,→,↓,O
# O,O,O,↓,←,P,#,O,↓,O
# O,#,↓,←,↑,↓,←,←,←,O
# O,O,↓,D,↑,←,P,#,D,O
# O,#,→,→,↓,D,#,O,#,O
# O,#,O,O,→,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

71,5,1,1,0,0,35,0.239,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,D,O,#,O,O,O,#,O
# O,→,→,→,→,→,→,↓,P,O
# O,P,#,D,↓,←,←,←,#,O
# O,O,#,#,→,→,↓,#,O,O
# O,O,#,O,O,O,↓,#,O,O
# O,O,D,↓,←,←,←,#,O,O
# O,#,#,→,→,↓,P,O,O,O
# O,O,#,O,O,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

72,5,1,0,0,0,34,0.221,0.7589125
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,#,O,#,D,#,O
# O,D,#,#,#,→,→,↓,O,O
# O,→,→,→,→,↑,P,↓,O,O
# O,↑,#,↓,←,←,←,←,O,O
# O,↑,#,→,→,→,↓,D,O,O
# O,↑,O,P,O,#,→,→,↓,O
# S,↑,P,O,O,O,O,O,↓,O
# O,#,O,O,O,O,#,#,→,E
# O,O,O,O,O,O,O,O,O,O

73,5,1,5,0,0,41,0.22,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,#,#,#,O,O,O,O
# O,O,↓,D,O,#,O,#,#,O
# O,O,↓,→,↓,D,#,O,O,O
# O,O,→,↑,→,→,→,↓,P,O
# O,O,P,#,O,P,↓,←,O,O
# O,O,↓,←,←,←,←,#,#,O
# O,#,↓,D,O,O,#,O,O,O
# O,#,→,→,→,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

74,4,1,34,0,0,67,0.294,0.8888889
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,#,O,O,O,#,O
# O,O,O,O,P,#,#,P,#,O
# S,→,→,→,↓,O,O,→,↓,O
# O,O,O,O,→,↓,#,↑,↓,O
# O,O,#,#,D,↓,→,↑,↓,O
# O,O,D,↓,←,←,↑,D,↓,O
# O,O,O,↓,P,O,↑,#,↓,O
# O,O,#,→,→,→,↑,#,→,E
# O,O,O,O,O,O,O,O,O,O

75,4,1,3,0,0,36,0.223,0.8611111
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,P,#,D,#,#,O,#,O
# O,O,→,→,→,→,→,↓,#,O
# O,O,↑,O,D,O,O,↓,O,O
# O,P,↑,←,←,O,O,↓,O,O
# O,→,→,→,↑,#,#,↓,#,O
# O,↑,#,#,O,O,#,↓,D,O
# S,↑,O,O,O,O,O,→,→,E
# O,O,O,#,O,O,#,#,P,O
# O,O,O,O,O,O,O,O,O,O

76,5,1,2,0,0,25,0.212,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,#,#,#,O,O,O
# O,O,#,#,#,#,O,O,D,O
# O,O,O,O,#,O,#,→,→,E
# O,→,→,→,→,→,→,↑,P,O
# O,↑,D,#,#,O,P,O,#,O
# O,↑,←,←,←,←,←,O,#,O
# S,→,→,→,→,→,↑,P,O,O
# O,#,O,#,O,O,D,O,O,O
# O,O,O,O,O,O,O,O,O,O

77,5,1,0,0,0,30,0.21,0.7863635
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,O,#,#,O,#,#,O
# O,P,→,→,→,→,→,→,↓,O
# O,→,↑,O,#,O,O,O,→,E
# O,↑,#,O,#,#,O,O,O,O
# O,↑,#,D,O,#,O,O,#,O
# O,↑,←,←,←,←,←,←,O,O
# O,#,O,O,D,→,→,↑,P,O
# S,→,→,→,→,↑,P,O,#,O
# O,O,O,O,O,O,O,O,O,O

78,5,1,12,0,0,47,0.207,0.7547846
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,↓,O,O,O
# O,D,↑,←,←,P,↓,O,#,O
# O,#,O,P,↑,↓,←,O,O,O
# O,O,P,→,↑,↓,O,#,#,O
# O,D,→,↑,#,↓,O,O,#,O
# O,#,↑,O,O,↓,#,#,O,O
# O,O,↑,O,O,→,→,→,→,E
# S,→,↑,O,#,D,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

79,6,1,0,0,0,26,0.514,0.7863634
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,O,O,O,O,D,#,→,E
# O,→,↓,O,#,O,→,→,↑,O
# O,↑,↓,#,O,#,↑,#,O,O
# S,↑,↓,#,#,→,↑,#,#,O
# O,P,↓,O,O,↑,←,←,←,O
# O,O,↓,O,#,P,#,D,↑,O
# O,O,→,→,→,→,→,→,↑,O
# O,#,P,#,O,O,O,O,O,O
# O,O,O,O,O,O,O,O,O,O

80,6,1,0,0,0,33,0.545,0.7863634
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,P,#,#,#,#,O,O
# O,D,→,→,↓,D,#,O,#,O
# S,→,↑,O,→,→,→,↓,O,O
# O,O,P,O,O,#,P,↓,→,E
# O,#,O,O,#,↓,←,←,↑,O
# O,↓,←,←,←,←,#,O,↑,O
# O,→,↓,D,#,D,O,O,↑,O
# O,P,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

81,6,1,0,0,0,31,0.52,0.7435063
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,→,→,→,→,→,↓,O
# O,→,→,↑,P,O,O,O,↓,O
# O,↑,←,←,←,#,P,O,↓,O
# O,D,#,#,↑,←,←,←,→,E
# O,O,#,#,D,O,P,↑,#,O
# O,#,P,#,#,→,→,↑,O,O
# S,→,↓,D,#,↑,D,O,O,O
# O,O,→,→,→,↑,O,#,O,O
# O,O,O,O,O,O,O,O,O,O

82,6,1,2,0,0,37,0.501,0.7387444
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,#,D,#,O,O,O
# S,↓,D,#,#,→,→,↓,#,O
# O,→,↓,O,O,↑,P,↓,→,E
# O,P,↓,D,O,↑,←,↓,↑,O
# O,O,→,→,→,→,↑,↓,↑,O
# O,#,P,O,#,↓,←,←,↑,O
# O,O,O,O,#,↓,P,→,↑,O
# O,O,#,O,#,→,→,↑,D,O
# O,O,O,O,O,O,O,O,O,O

83,7,1,0,0,0,27,0.475,0.6798941
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,O,#,#,#,#,→,E
# O,O,O,O,→,→,↓,P,↑,O
# O,#,D,→,↑,P,↓,→,↑,O
# S,→,→,↑,P,↓,←,↑,D,O
# O,O,#,↓,←,←,O,↑,#,O
# O,O,↓,←,D,O,D,↑,O,O
# O,O,↓,P,#,O,→,↑,#,O
# O,O,→,→,→,→,↑,#,#,O
# O,O,O,O,O,O,O,O,O,O

84,7,1,4,0,0,49,0.51,0.7460317
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,#,→,→,→,→,E
# O,→,→,↓,D,↑,←,←,O,O
# O,↑,P,→,→,→,↓,↑,#,O
# O,↑,←,←,#,O,↓,↑,#,O
# O,O,D,↑,#,D,↓,↑,O,O
# O,P,→,↑,#,↓,←,↑,O,O
# O,→,↑,D,O,↓,P,↑,O,O
# S,↑,#,O,O,→,→,↑,P,O
# O,O,O,O,O,O,O,O,O,O

85,8,1,0,0,0,24,1.793,0.6603644
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,→,→,→,→,↓,#,#,O
# O,O,↑,P,#,#,→,↓,→,E
# O,#,↑,←,←,#,D,↓,↑,O
# O,O,O,D,↑,O,↓,←,↑,O
# O,#,→,→,↑,↓,←,O,↑,O
# S,→,↑,P,↓,←,P,O,↑,O
# O,#,O,O,↓,D,O,#,↑,O
# O,O,O,#,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

86,8,1,4,0,0,45,1.581,0.7159497
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,D,→,→,→,↓,D,O,O
# O,→,↓,↑,←,#,→,→,↓,O
# O,O,↓,D,↑,←,#,P,↓,O
# O,O,→,↓,P,↑,↓,←,←,O
# O,#,P,→,→,↑,↓,#,#,O
# O,↓,←,←,←,←,←,O,O,O
# O,→,→,→,→,↓,P,O,O,O
# O,D,#,#,#,→,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

87,8,1,1,0,0,42,1.706,0.7057437
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,P,O,P,→,↓,#,P,O
# O,#,→,→,↓,↑,→,→,↓,O
# S,→,↑,O,→,↑,D,↓,←,O
# O,↓,←,←,D,↓,←,←,#,O
# O,↓,P,↑,←,↓,D,#,→,E
# O,→,↓,D,↑,←,#,O,↑,O
# O,O,→,→,↓,P,→,→,↑,O
# O,#,#,#,→,→,↑,D,O,O
# O,O,O,O,O,O,O,O,O,O

88,8,1,7,0,0,49,1.612,0.659938
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,P,→,→,→,→,↓,#,O
# O,→,→,↑,D,#,D,↓,O,O
# O,#,#,P,↓,←,←,←,→,E
# O,O,O,#,↓,P,O,D,↑,O
# O,P,#,#,→,→,→,↓,↑,O
# O,↓,←,←,←,←,←,←,↑,O
# O,→,↓,D,O,D,O,#,↑,O
# O,P,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

89,8,1,3,0,0,48,1.545,0.6640275
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,O,→,→,→,→,↓,D,O
# O,→,↓,↑,P,#,D,→,↓,O
# S,↑,↓,↑,←,←,←,O,↓,O
# O,D,↓,#,#,#,↑,O,↓,O
# O,↓,←,D,→,→,↑,O,→,E
# O,↓,P,#,↑,←,←,←,←,O
# O,→,→,↓,P,#,#,D,↑,O
# O,#,P,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

90,8,1,3,0,0,40,1.574,0.6417309
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,↓,#,#,O,O,#,O,O
# O,↓,←,D,→,→,↓,D,#,O
# O,↓,P,→,↑,P,↓,→,↓,O
# O,→,→,↑,D,↓,←,↑,↓,O
# O,O,O,#,O,↓,#,↑,↓,O
# O,↓,←,←,←,←,O,↑,↓,O
# O,↓,D,#,#,P,→,↑,↓,O
# O,→,→,→,→,→,↑,P,→,E
# O,O,O,O,O,O,O,O,O,O

91,8,1,0,0,0,34,1.601,0.5894924
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,→,→,↓,D,#,O,O,O
# O,→,↑,P,↓,→,→,→,↓,O
# O,↑,←,←,↓,↑,#,O,→,E
# S,→,→,↑,↓,↑,←,←,←,O
# O,D,O,↓,←,O,#,P,↑,O
# O,↓,←,←,#,→,→,→,↑,O
# O,→,↓,P,→,↑,D,#,#,O
# O,O,→,→,↑,P,#,#,O,O
# O,O,O,O,O,O,O,O,O,O

92,8,1,4,0,0,48,1.631,0.5582265
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,→,→,→,→,→,→,↓,O
# O,O,↑,D,↓,←,←,P,→,E
# O,O,↑,O,↓,P,↑,←,#,O
# O,#,↑,#,→,↓,#,↑,#,O
# O,P,↑,←,←,←,O,↑,O,O
# O,→,↓,D,O,D,O,↑,O,O
# O,↑,→,↓,P,#,P,↑,#,O
# S,↑,D,→,→,→,→,↑,D,O
# O,O,O,O,O,O,O,O,O,O

93,8,1,1,0,0,40,1.611,0.6214034
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,→,→,↓,D,#,O,O,O
# O,→,↑,P,→,→,↓,P,O,O
# O,↑,O,#,P,O,→,→,↓,O
# O,↑,D,#,#,O,O,D,↓,O
# O,↑,←,P,#,↓,←,←,←,O
# O,O,↑,←,O,↓,D,O,O,O
# O,#,P,↑,O,→,→,→,→,E
# S,→,→,↑,#,O,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

94,8,1,1,0,0,38,1.531,0.5852007
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,O,#,#,O,O,#,O,O
# O,→,→,↓,P,O,#,D,O,O
# O,↑,O,→,→,→,→,↓,→,E
# O,↑,#,↓,←,←,←,←,↑,O
# O,↑,←,↓,P,#,D,→,↑,O
# S,↓,↑,→,→,→,↓,↑,D,O
# O,→,↑,P,↓,←,←,↑,←,O
# O,P,#,#,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

95,8,1,1,0,0,34,1.569,0.6225493
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,O,O,→,→,→,→,→,E
# O,↓,#,O,↑,←,←,←,←,O
# O,↓,#,#,D,→,→,↓,↑,O
# O,→,↓,D,O,↑,P,→,↑,O
# O,P,↓,O,D,↑,←,P,O,O
# O,↓,←,D,#,P,↑,O,O,O
# O,↓,P,#,→,→,↑,O,#,O
# O,→,→,→,↑,D,O,#,#,O
# O,O,O,O,O,O,O,O,O,O

96,7,1,4,0,0,51,0.499,0.8888888
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,D,→,→,→,→,→,↓,O,O
# S,↓,↑,O,O,O,P,↓,#,O
# O,→,↑,#,O,↓,←,←,→,E
# O,P,#,#,O,↓,D,#,↑,O
# O,#,#,#,D,→,→,↓,↑,O
# O,↓,←,←,←,←,P,↓,↑,O
# O,→,→,↓,D,↑,←,←,↑,O
# O,P,O,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

97,7,1,7,0,0,47,0.473,0.8650793
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,P,→,→,→,→,→,↓,O
# O,O,→,↑,D,#,#,#,↓,O
# O,O,↑,D,↓,←,←,←,←,O
# O,#,↑,←,→,→,→,↓,P,O
# O,O,D,↑,←,←,←,→,↓,O
# O,O,O,#,#,P,↑,O,→,E
# O,#,#,P,→,→,↑,#,O,O
# S,→,→,→,↑,D,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

98,6,1,2,0,0,52,0.527,0.7863634
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,P,O,O,#,O,D,O,D,O
# O,→,→,↓,D,#,→,↓,→,E
# O,↑,←,→,↓,#,↑,↓,↑,O
# O,D,↑,#,↓,#,↑,↓,↑,O
# O,→,↑,O,→,→,↑,↓,↑,O
# O,↑,P,#,P,O,↓,←,↑,O
# O,↑,←,#,#,O,→,→,↑,O
# S,→,↑,#,O,O,P,#,O,O
# O,O,O,O,O,O,O,O,O,O

99,6,1,5,0,0,43,0.497,0.7863634
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,#,O,#,O,→,E
# S,→,→,→,→,↓,P,#,↑,O
# O,O,#,#,↓,←,O,#,↑,O
# O,#,#,O,→,↓,P,O,↑,O
# O,#,O,O,D,→,↓,D,↑,O
# O,D,↓,←,←,←,←,O,↑,O
# O,O,→,→,↓,P,O,→,↑,O
# O,O,O,P,→,→,→,↑,D,O
# O,O,O,O,O,O,O,O,O,O

100,6,1,1,0,0,39,0.577,0.7322754
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,P,#,#,O,#,O,→,E
# S,→,→,→,→,↓,O,O,↑,O
# O,#,O,O,D,↓,→,→,↑,O
# O,#,O,D,↓,←,↑,D,#,O
# O,O,↓,←,←,#,↑,←,←,O
# O,O,↓,P,#,O,O,D,↑,O
# O,#,→,→,→,→,→,↓,↑,O
# O,#,P,#,O,O,P,→,↑,O
# O,O,O,O,O,O,O,O,O,O

# Final Map (No Stats)
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,P,O,O,O,O,O
# O,O,↓,←,O,#,#,#,O,O
# O,O,→,→,↓,P,→,→,↓,O
# O,O,D,#,↓,#,↑,D,→,E
# O,O,O,↓,←,#,↑,←,P,O
# O,#,↓,←,D,#,#,↑,←,O
# O,#,↓,P,O,#,#,D,↑,O
# O,O,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

