Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,#,→,→,→,↓,D,#,→,E
# O,→,↑,P,#,→,↓,#,↑,O
# O,↑,D,O,O,#,↓,O,↑,O
# O,↑,←,←,O,O,↓,→,↑,O
# S,→,↓,↑,#,D,↓,↑,D,O
# O,O,↓,↑,↓,←,←,↑,←,O
# O,O,→,↑,↓,P,→,→,↑,O
# O,#,P,O,→,→,↑,P,#,O
# O,O,O,O,O,O,O,O,O,O

27,8,1,5,0,0,37,1.941,0.7976193
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,#,#,D,O,#,→,E
# O,P,O,D,O,→,→,↓,↑,O
# O,→,→,→,→,↑,P,↓,↑,O
# O,↑,↓,←,←,←,←,←,↑,O
# O,↑,↓,D,O,#,#,P,↑,O
# S,↑,→,→,→,↓,P,#,↑,O
# O,D,↓,←,←,←,#,O,↑,O
# O,#,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

28,8,1,5,0,0,43,1.912,0.5888637
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,#,→,→,→,↓,D,O
# O,#,O,P,↑,←,←,→,↓,O
# O,O,P,→,→,↓,↑,P,↓,O
# S,→,→,↑,D,↓,↑,↓,←,O
# O,#,O,P,↓,←,↑,↓,#,O
# O,O,↓,←,←,D,↑,↓,#,O
# O,#,→,↓,P,→,↑,↓,→,E
# O,#,D,→,→,↑,D,→,↑,O
# O,O,O,O,O,O,O,O,O,O

29,8,1,2,0,0,40,1.829,0.5625763
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,↓,D,#,O,O
# O,↑,D,#,D,→,→,↓,#,O
# O,↑,←,←,O,P,↓,←,O,O
# O,O,P,↑,#,O,↓,P,→,E
# O,P,#,↑,#,O,↓,O,↑,O
# O,→,→,↑,↓,←,←,#,↑,O
# O,↑,O,O,→,↓,D,→,↑,O
# S,↑,O,#,P,→,→,↑,D,O
# O,O,O,O,O,O,O,O,O,O

30,8,1,5,0,0,31,1.968,0.7420633
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,O,O,#,#,D,O,O
# O,P,→,→,↓,O,O,→,↓,O
# O,→,↑,O,↓,#,O,↑,↓,O
# S,↑,#,P,↓,#,P,↑,↓,O
# O,O,↓,←,←,#,→,↑,↓,O
# O,O,↓,D,#,O,↑,←,↓,O
# O,O,→,↓,P,#,P,↑,→,E
# O,O,D,→,→,→,→,↑,D,O
# O,O,O,O,O,O,O,O,O,O

31,8,1,5,0,0,44,2.014,0.6240448
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,#,#,O,#,D,O,#,O
# O,↓,D,→,→,↓,→,→,↓,O
# O,↓,→,↑,D,↓,↑,O,↓,O
# O,→,↑,P,↓,←,↑,#,↓,O
# O,P,O,↓,←,O,↑,P,↓,O
# O,↓,←,←,#,#,↑,←,↓,O
# O,→,↓,P,#,O,P,↑,→,E
# O,D,→,→,→,→,→,↑,D,O
# O,O,O,O,O,O,O,O,O,O

32,8,1,5,0,0,37,1.948,0.6603644
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,↓,P,→,→,↓,D,O
# O,↑,D,→,→,↑,P,↓,O,O
# O,↑,←,←,#,O,O,↓,→,E
# S,→,→,↑,P,O,O,↓,↑,O
# O,D,#,O,#,O,P,↓,↑,O
# O,↓,←,←,←,←,←,←,↑,O
# O,→,→,→,→,→,↓,D,↑,O
# O,#,#,#,#,#,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

33,8,1,4,0,0,39,1.673,0.6260787
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,D,#,#,→,→,↓,O,O
# O,P,→,→,→,↑,P,↓,#,O
# O,→,↑,O,#,D,↓,←,#,O
# O,↑,#,O,P,↓,←,#,→,E
# O,↑,D,↓,←,←,P,#,↑,O
# O,↑,O,→,→,→,↓,O,↑,O
# S,↑,↓,←,←,←,←,O,↑,O
# O,D,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

34,8,1,6,0,0,39,1.992,0.7042482
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,P,#,→,→,↓,P,O
# O,O,O,→,→,↑,D,↓,O,O
# O,O,#,↑,←,←,#,↓,→,E
# S,→,→,↓,P,↑,←,↓,↑,O
# O,#,#,→,↓,D,↑,↓,↑,O
# O,↓,←,←,←,O,↑,↓,↑,O
# O,→,→,↓,P,O,↑,→,↑,O
# O,D,O,→,→,→,↑,D,#,O
# O,O,O,O,O,O,O,O,O,O

35,7,1,8,0,0,60,0.608,0.7231746
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,#,#,P,#,#,O
# S,→,→,↓,→,→,→,↓,→,E
# O,O,P,↓,↑,P,#,↓,↑,O
# O,P,↓,←,↑,←,D,↓,↑,O
# O,↓,←,#,P,↑,←,↓,↑,O
# O,↓,D,#,→,↓,↑,↓,↑,O
# O,→,→,→,↑,↓,↑,→,↑,O
# O,D,O,O,D,→,↑,D,O,O
# O,O,O,O,O,O,O,O,O,O

36,7,1,1,0,0,36,0.611,0.6703703
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,O,O,#,O,O,O
# O,#,#,→,→,→,→,↓,D,O
# O,#,O,P,↓,←,←,←,→,E
# O,#,#,#,↓,P,O,D,↑,O
# O,O,#,#,→,→,→,↓,↑,O
# O,↓,←,←,←,←,←,←,↑,O
# O,→,→,→,→,→,→,→,↑,O
# O,P,O,O,O,D,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

37,7,1,6,0,0,33,0.587,0.8555555
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,P,#,→,→,↓,D,#,O
# O,O,→,→,↑,D,→,→,↓,O
# O,O,↑,←,←,←,←,#,↓,O
# O,P,O,O,#,P,↑,#,↓,O
# O,→,→,↓,O,→,↑,D,↓,O
# O,↑,O,↓,#,↑,←,←,→,E
# S,↑,O,→,→,→,→,↑,O,O
# O,O,O,D,#,#,P,#,#,O
# O,O,O,O,O,O,O,O,O,O

38,8,1,4,0,0,26,1.853,0.7234298
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,O,→,→,→,→,→,↓,O
# O,#,D,↑,←,←,←,P,↓,O
# O,#,O,O,#,D,↑,←,↓,O
# O,D,→,→,→,↓,O,↑,↓,O
# S,→,↑,O,P,↓,#,↑,↓,O
# O,O,P,O,↓,←,D,↑,↓,O
# O,#,#,O,↓,P,#,↑,→,E
# O,#,O,#,→,→,→,↑,O,O
# O,O,O,O,O,O,O,O,O,O

39,8,1,3,0,0,44,1.885,0.6290056
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,↓,O,→,→,↓,O
# O,D,#,P,↓,→,↑,D,↓,O
# O,↓,←,←,←,↑,P,#,↓,O
# O,↓,D,O,O,↑,←,←,↓,O
# O,↓,→,↓,O,#,D,↑,↓,O
# O,→,↑,↓,D,#,→,↑,↓,O
# O,P,#,→,↓,P,↑,#,→,E
# O,O,#,P,→,→,↑,O,#,O
# O,O,O,O,O,O,O,O,O,O

40,8,1,3,0,0,33,1.736,0.6084715
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,↓,D,O,O,O,→,E
# O,↑,D,→,→,↓,#,#,↑,O
# O,↑,←,←,P,→,→,↓,↑,O
# S,→,→,↑,O,P,↓,←,↑,O
# O,#,#,P,↓,←,←,D,↑,O
# O,↓,←,←,←,#,#,O,↑,O
# O,↓,P,#,D,O,O,#,↑,O
# O,→,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

41,8,1,4,0,0,36,1.998,0.6084715
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,↓,D,→,↓,O
# O,↑,D,#,#,→,↓,↑,↓,O
# O,↑,←,←,←,O,↓,↑,↓,O
# O,D,O,P,↑,O,→,↑,↓,O
# O,→,→,→,↑,#,P,↓,←,O
# O,↑,←,#,#,O,↓,←,D,O
# O,P,↑,O,#,O,↓,P,#,O
# S,→,↑,O,O,#,→,→,→,E
# O,O,O,O,O,O,O,O,O,O

42,8,1,3,0,0,40,1.824,0.6430484
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,↓,D,→,↓,#,→,E
# O,O,D,→,↓,↑,↓,→,↑,O
# O,#,#,P,↓,↑,↓,↑,D,O
# O,O,↓,←,←,↑,↓,↑,←,O
# O,↓,←,P,→,↑,↓,#,↑,O
# O,↓,D,O,↑,P,→,→,↑,O
# O,→,↓,P,↑,#,O,O,#,O
# O,O,→,→,↑,#,#,O,O,O
# O,O,O,O,O,O,O,O,O,O

43,8,1,4,0,0,35,1.896,0.5852007
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,→,→,→,→,→,→,↓,#,O
# O,P,#,O,O,#,D,↓,#,O
# O,↓,←,P,↓,←,←,←,O,O
# O,↓,↑,↓,←,P,O,O,→,E
# O,↓,↑,←,#,#,#,→,↑,O
# O,→,↓,D,O,→,→,↑,P,O
# O,#,→,↓,D,↑,←,←,←,O
# O,O,D,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

44,7,3,329,2,2,47,0.57,0.8450292
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,#,O,D,→,→,↓,#,O
# S,↓,#,D,→,↑,P,↓,O,O
# O,↓,O,→,↑,P,↓,←,#,O
# O,→,→,↑,↓,←,←,D,O,O
# O,P,#,P,↓,P,O,#,D,O
# O,O,↓,←,→,↓,D,O,→,E
# O,O,↓,↑,←,←,#,O,↑,O
# O,#,→,→,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

45,7,1,4,0,0,34,0.594,0.861111
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,→,→,→,→,→,→,→,E
# O,D,↑,←,←,#,O,P,#,O
# O,O,O,D,↑,←,←,←,#,O
# O,O,#,→,→,→,→,↑,O,O
# O,O,#,↑,#,#,#,P,O,O
# O,P,O,↑,←,←,←,←,←,O
# S,→,→,→,↓,P,#,D,↑,O
# O,O,#,D,→,→,→,→,↑,O
# O,O,O,O,O,O,O,O,O,O

46,7,1,4,0,0,30,0.507,0.6683501
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# S,↓,O,O,#,D,O,#,→,E
# O,↓,O,O,#,→,→,→,↑,O
# O,→,↓,#,#,↑,O,O,#,O
# O,P,↓,→,→,↑,D,#,O,O
# O,↓,←,↑,↓,←,←,←,←,O
# O,→,↓,↑,←,#,O,P,↑,O
# O,D,→,↓,P,#,D,→,↑,O
# O,O,P,→,→,→,→,↑,#,O
# O,O,O,O,O,O,O,O,O,O

47,7,1,5,0,0,35,0.599,0.7460317
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,→,→,→,→,→,→,→,↓,O
# O,↑,D,O,#,#,P,O,↓,O
# O,↑,←,←,←,←,←,O,→,E
# O,#,#,D,O,#,↑,←,D,O
# O,O,P,→,→,↓,P,↑,←,O
# O,O,→,↑,O,↓,#,O,↑,O
