Iteration,Difficulty,Attempts,Backtracks,NearSolves,Resets,TimeTaken,GATime,BestFitness
# O,O,D,→,→,→,↓,O,#,O
# O,O,O,↑,O,O,↓,O,O,O
# O,#,O,↑,O,O,↓,D,→,E
# O,#,→,↑,O,O,→,↓,↑,O
# O,D,↑,←,#,O,O,→,↑,O
# S,→,→,↑,P,O,O,P,#,O
# O,O,O,O,O,O,O,O,O,O

55,5,1,2,0,0,31,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,#,#,#,O,#,O,O,→,E
# O,O,#,→,→,→,→,→,↑,O
# O,O,D,↑,←,O,O,O,#,O
# O,O,#,P,↑,←,←,←,←,O
# O,#,→,→,→,↓,O,D,↑,O
# O,O,↑,D,#,↓,O,→,↑,O
# S,→,↑,#,O,→,→,↑,P,O
# O,O,#,O,#,P,O,O,#,O
# O,O,O,O,O,O,O,O,O,O

56,5,1,0,0,0,41,0,0
# Map Data Below
# O,O,O,O,O,O,O,O,O,O
# O,O,O,O,O,#,D,O,#,O
# O,→,→,→,↓,#,→,↓,D,O
# O,↑,P,O,↓,O,↑,→,↓,O
# O,↑,←,P,→,→,↑,P,↓,O
# S,→,↑,O,D,↓,←,←,←,O
# O,#,#,O,↓,←,O,O,→,E
# O,#,#,#,→,→,→,→,↑,O
# O,#,#,O,P,#,#,D,#,O
# O,O,O,O,O,O,O,O,O,O

